cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,1023.0,Potential memory leak in DBCSR,closed,https://github.com/cp2k/cp2k/issues/1023,"Running a psmp regression tester for the current CP2K trunk version using the LeakSanitizer (gcc-7.5.0, openSUSE 15.2) returns the following messages
```
  Direct leak of 8 byte(s) in 1 object(s) allocated from:
      #0 0x1515e163927f in malloc (/usr/lib64/liblsan.so.0+0xf27f)
      #1 0x29958ae in __dbcsr_tensor_types_MOD___copy_dbcsr_tensor_types_Dbcsr_tas_dist_t /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor_types.F:1579
      #2 0x2a42bc0 in __dbcsr_tas_base_MOD_dbcsr_tas_iterator_start /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tas/dbcsr_tas_base.F:677
      #3 0x293d729 in __dbcsr_tensor_block_MOD_dbcsr_t_iterator_start /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor_block.F:185
      #4 0x297c625 in __dbcsr_tensor_split_MOD_dbcsr_t_split_copyback /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor_split.F:427
      #5 0x29b2c30 in __dbcsr_tensor_MOD_dbcsr_t_copy /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor.F:240
      #6 0x1c2dd86 in __mp2_integrals_MOD_mp2_ri_gpw_compute_in /home/krack/github/mkrack/cp2k/src/mp2_integrals.F:908
      #7 0x1b433f4 in __mp2_gpw_MOD_mp2_gpw_main /home/krack/github/mkrack/cp2k/src/mp2_gpw.F:434
      #8 0x1a78013 in __mp2_MOD_mp2_main /home/krack/github/mkrack/cp2k/src/mp2.F:688
      #9 0x12f638b in __qs_energy_utils_MOD_qs_energies_mp2 /home/krack/github/mkrack/cp2k/src/qs_energy_utils.F:420
```

```
Direct leak of 32 byte(s) in 2 object(s) allocated from:
    #0 0x150a2df8b27f in malloc (/usr/lib64/liblsan.so.0+0xf27f)
    #1 0x2995a87 in __dbcsr_tensor_types_MOD___copy_dbcsr_tensor_types_Dbcsr_tas_blk_size_t /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor_types.F:1579
    #2 0x2a46c87 in __dbcsr_tas_base_MOD_dbcsr_tas_create_new /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tas/dbcsr_tas_base.F:236
    #3 0x29a416a in __dbcsr_tensor_types_MOD_dbcsr_t_create_new /home/krack/github/mkrack/cp2k/exts/dbcsr/src/tensors/dbcsr_tensor_types.F:779
    #4 0x1871088 in __xas_tdp_integrals_MOD_create_pqx_tensor /home/krack/github/mkrack/cp2k/src/xas_tdp_integrals.F:174
    #5 0x1a3f3ee in calculate_density_coeffs /home/krack/github/mkrack/cp2k/src/xas_tdp_atom.F:1020
```

It is not clear to me, if these are real leaks or false positives caused by a buggy gcc LeakSanitizer.",[],2020-08-10T09:53:20Z,2020-08-10T10:07:27Z,2020-08-10T10:07:27Z,mkrack,running psmp regression tester current cpk trunk version using leaksanitizer gcc opensuse returns following messages direct leak bytes objects allocated xef malloc usrlibliblsansoxff xae dbcsrtensortypesmodcopydbcsrtensortypesdbcsrtasdistt homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensortypesf xabc dbcsrtasbasemoddbcsrtasiteratorstart homekrackgithubmkrackcpkextsdbcsrsrctasdbcsrtasbasef xd dbcsrtensorblockmoddbcsrtiteratorstart homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensorblockf xc dbcsrtensorsplitmoddbcsrtsplitcopyback homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensorsplitf xbc dbcsrtensormoddbcsrtcopy homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensorf xcdd mpintegralsmodmprigpwcomputein homekrackgithubmkrackcpksrcmpintegralsf xbf mpgpwmodmpgpwmain homekrackgithubmkrackcpksrcmpgpwf xa mpmodmpmain homekrackgithubmkrackcpksrcmpf xfb qsenergyutilsmodqsenergiesmp homekrackgithubmkrackcpksrcqsenergyutilsf direct leak bytes objects allocated xadfbf malloc usrlibliblsansoxff xa dbcsrtensortypesmodcopydbcsrtensortypesdbcsrtasblksizet homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensortypesf xac dbcsrtasbasemoddbcsrtascreatenew homekrackgithubmkrackcpkextsdbcsrsrctasdbcsrtasbasef xaa dbcsrtensortypesmoddbcsrtcreatenew homekrackgithubmkrackcpkextsdbcsrsrctensorsdbcsrtensortypesf x xastdpintegralsmodcreatepqxtensor homekrackgithubmkrackcpksrcxastdpintegralsf xafee calculatedensitycoeffs homekrackgithubmkrackcpksrcxastdpatomf clear real leaks false positives caused buggy gcc leaksanitizer,0
,,,issue,1022.0,toolchain: remove elpa parallel build issue workaround,closed,https://github.com/cp2k/cp2k/pull/1022,as noted in #699,[],2020-08-10T09:30:08Z,2020-08-10T11:41:39Z,2020-08-10T11:41:36Z,dev-zero,noted,0
,,,issue,1021.0,Fix for non-x86 toolchain elpa built,closed,https://github.com/cp2k/cp2k/pull/1021,,[],2020-08-07T20:35:51Z,2020-08-08T01:42:19Z,2020-08-08T01:42:19Z,mkrack,,0
,,,issue,1020.0,Clean arch folder,closed,https://github.com/cp2k/cp2k/pull/1020,,[],2020-08-07T12:21:51Z,2020-08-07T13:09:04Z,2020-08-07T13:09:04Z,mkrack,,0
,,,issue,1019.0,Convention test broken due to argument mismatches in mpiwrap,closed,https://github.com/cp2k/cp2k/issues/1019,"Since the upgrade to [gcc-10](https://github.com/cp2k/cp2k/pull/962) our [convention test](https://dashboard.cp2k.org/archive/conventions/index.html) is failing and unfortunatelly neither #1009 nor #1017 resolved the issue.

Hence, I dug in and found that `make ARCH=local_warn VERSION=""psmp""` has trouble compiling `dbcsr_mpiwrap.F`. Apparently,  the `-pedantic` flag is triggering a broader analysis during which gcc notices some argument mismatches:

```
Error: Type mismatch between actual argument at (1) and actual argument at (2) (COMPLEX(8)/COMPLEX(4)).
/home/ole/git/cp2k/exts/dbcsr/src/mpi/dbcsr_mpiwrap.F:2277:25:

 2277 |       CALL mpi_allreduce(msg, res, msglen/2, MPI_2DOUBLE_PRECISION, MPI_MAXLOC, gid, ierr)
      |                         1
......
 3995 |       CALL mpi_allreduce(MPI_IN_PLACE, msg, msglen, ${mpi_type1}$, MPI_PROD, gid, ierr)
      |                         2
Error: Type mismatch between actual argument at (1) and actual argument at (2) (REAL(8)/INTEGER(4)).
```

Switching to `-Wpedantic` or adding `-fallow-argument-mismatch` doesn't help either.",[],2020-08-06T20:51:16Z,2020-10-18T09:55:08Z,2020-10-18T09:55:08Z,oschuett,since upgrade gcc convention test failing unfortunatelly neither resolved issue hence dug found make archlocalwarn versionpsmp trouble compiling dbcsrmpiwrapf apparently pedantic flag triggering broader analysis gcc notices argument mismatches error type mismatch actual argument actual argument complexcomplex homeolegitcpkextsdbcsrsrcmpidbcsrmpiwrapf call mpiallreducemsg res msglen mpidoubleprecision mpimaxloc gid ierr call mpiallreducempiinplace msg msglen mpitype mpiprod gid ierr error type mismatch actual argument actual argument realinteger switching wpedantic adding fallowargumentmismatch doesnt help either,0
,,,issue,1018.0,Fix ADMM in combination with GW,closed,https://github.com/cp2k/cp2k/pull/1018,"We came across a segfault in a calculation that combines ADMM for the SCF (but not for HFX in RPA) and GW.

This led me to a pointer that was not associated with this combination of settings. This PR fixes the issue - the pointer `admm_env` is now assigned even in this case. I also added an assert and a regtest (based on `G0W0_H2O_PBE0.inp` with minimal changes) in case things change in the future.",[],2020-08-06T16:40:03Z,2020-08-06T17:44:02Z,2020-08-06T17:42:20Z,OndrejMarsalek,came across segfault calculation combines admm scf hfx rpa gw led pointer associated combination settings pr fixes issue pointer admmenv assigned even case also added assert regtest based gwhopbeinp minimal changes case things change future,0
,,,issue,1017.0,Toolchain and Makefile fixes,closed,https://github.com/cp2k/cp2k/pull/1017,"- Downgrade ""uninitialized"" from error to warning in general as it troubles not only for eri_mme_lattice_summation.F (see #1009)
- Fix execlean target: clean soft links and extra files produced by the Intel compiler
- Create always cp2k.[ps]opt soft links
- In a next step the sopt and popt targets could be dropped completely and only soft links are created with [ps]smp.
",[],2020-08-06T15:37:10Z,2020-08-06T17:14:18Z,2020-08-06T17:14:18Z,mkrack,downgrade uninitialized error warning general troubles erimmelatticesummationf see fix execlean target clean soft links extra files produced intel compiler create always cpkpsopt soft links next step sopt popt targets could dropped completely soft links created pssmp,0
,,,issue,1016.0,Retire Intel v18 regression tester,closed,https://github.com/cp2k/cp2k/pull/1016,,[],2020-08-06T10:16:29Z,2020-08-06T10:46:14Z,2020-08-06T10:46:14Z,mkrack,,0
,,,issue,1015.0,Update arch files,closed,https://github.com/cp2k/cp2k/pull/1015,,[],2020-08-05T16:17:15Z,2020-08-06T04:50:19Z,2020-08-06T04:50:19Z,mkrack,,0
,,,issue,1014.0,Upgrade SIRIUS to 6.5.6 and SpFFT to 0.9.12,closed,https://github.com/cp2k/cp2k/pull/1014,"This includes the changes from #1012, but with the proper fix for the cuda streams issue in SIRIUS 6.5.6",[],2020-08-04T15:47:20Z,2020-08-04T20:58:12Z,2020-08-04T18:02:33Z,haampie,includes changes proper fix cuda streams issue sirius,0
,,,issue,1013.0,Make cp2k + sirius cuda 11-compatible,closed,https://github.com/cp2k/cp2k/pull/1013,"This is required for cuda 11 + cusolver support, but might still not be sufficient.

There seems to be an issue where SIRIUS is creating too many cuda streams. Locally I can make the tests pass with `TESTOPTS=""-maxtasks 8""`

Ping @oschuett, you might want to give this a spin",[],2020-08-02T20:11:57Z,2020-08-02T20:21:21Z,2020-08-02T20:21:21Z,haampie,required cuda cusolver support might still sufficient seems issue sirius creating many cuda streams locally make tests pass testoptsmaxtasks ping oschuett might want give spin,0
,,,issue,1012.0,Toolchain: Upgrade to SIRIUS 6.5.5 and SpFFT 0.9.12,closed,https://github.com/cp2k/cp2k/pull/1012,,[],2020-08-02T17:56:32Z,2020-08-04T18:04:18Z,2020-08-04T18:04:18Z,oschuett,,0
,,,issue,1011.0,"Fix ASE and i-Pi, add GCC-9 test, Upgrade to Ubuntu 20.04",closed,https://github.com/cp2k/cp2k/pull/1011,,[],2020-08-01T13:35:25Z,2020-08-02T09:23:00Z,2020-08-02T09:23:00Z,oschuett,,0
,,,issue,1010.0,Low-scaling GW: memory optimizations for the case of many (>100) GW levels,closed,https://github.com/cp2k/cp2k/pull/1010,,[],2020-07-31T20:43:02Z,2020-08-01T08:11:57Z,2020-08-01T08:11:57Z,pseewald,,0
,,,issue,1009.0,toolchain: pass -Wno-error=uninitialized to eri_mme_lattice_summation…,closed,https://github.com/cp2k/cp2k/pull/1009,fixes build errors with toolchain-generated arch-files and gcc-10,[],2020-07-31T13:30:59Z,2020-08-10T08:01:46Z,2020-07-31T15:39:14Z,dev-zero,fixes build errors toolchaingenerated archfiles gcc,0
,,,issue,1008.0,regtesting: handle empty lines and comments gracefully,closed,https://github.com/cp2k/cp2k/pull/1008,@juerghutter fyi,[],2020-07-30T15:09:01Z,2020-07-31T08:58:37Z,2020-07-31T08:58:34Z,dev-zero,juerghutter fyi,0
,,,issue,1007.0,grid: Improve miniapp and fix api ambiguity,closed,https://github.com/cp2k/cp2k/pull/1007,,[],2020-07-28T14:53:43Z,2020-07-28T16:18:57Z,2020-07-28T16:18:57Z,oschuett,,0
,,,issue,1006.0,how to install cp2k 7.1 on mac os,closed,https://github.com/cp2k/cp2k/issues/1006,"hello, I am a newbie of cp2k, and I want to install cp2k 7.1 on my mac. I followed the instructions on https://www.cp2k.org/howto:compile_on_mac, but it didn't seem work. I met this problem:

Element of assumed-shape or pointer array as actual argument at (1) cannot correspond to actual argument at (2)
![image](https://user-images.githubusercontent.com/40994287/88447163-e4440000-ce62-11ea-9bbe-3e9134069e88.png)


I am not familiar with fortran, so I don't know how to solve it. Can someone help me resolve it. Thanks


",[],2020-07-25T02:36:37Z,2020-07-28T10:02:06Z,2020-07-28T10:01:47Z,xvlinihao,hello newbie cpk want install cpk mac followed instructions didnt seem work met problem element assumedshape pointer array actual argument cannot correspond actual argument image familiar fortran dont know solve someone help resolve thanks,0
,,,issue,1005.0,grid: Fix compatibility with GCC < 9,closed,https://github.com/cp2k/cp2k/pull/1005,,[],2020-07-24T22:20:42Z,2020-07-26T18:03:07Z,2020-07-26T18:03:07Z,oschuett,,0
,,,issue,1004.0,grid: Convert calculate_rho_elec to C,closed,https://github.com/cp2k/cp2k/pull/1004,,[],2020-07-24T14:19:16Z,2020-07-24T17:47:37Z,2020-07-24T17:47:36Z,oschuett,,0
,,,issue,1003.0,The forces doesn't print when using REFTRAJ,closed,https://github.com/cp2k/cp2k/issues/1003,"&MOTION

  &MD
    ENSEMBLE REFTRAJ
    STEPS 100
    TIMESTEP 0.5
    &REFTRAJ
      FIRST_SNAPSHOT 1
      LAST_SNAPSHOT  100
      STRIDE 1
      EVAL_ENERGY_FORCES
      TRAJ_FILE_NAME ./landmarks.xyz
    &END REFTRAJ
  &END MD
  &PRINT
    &FORCES
      &EACH
        MD 1
      &END
    &END
    &TRAJECTORY
      &EACH
        MD 1
      &END
    &END
  &END PRINT


When the reference trajectory is used to recalculate the forces along the trajectory. The forces file only print 0.000",[],2020-07-24T14:03:56Z,2020-08-06T17:49:15Z,2020-08-06T17:49:15Z,jingganglan,motion md ensemble reftraj steps timestep reftraj firstsnapshot lastsnapshot stride evalenergyforces trajfilename landmarksxyz end reftraj end md print forces md end end trajectory md end end end print reference trajectory used recalculate forces along trajectory forces file print,0
,,,issue,1002.0,Ln PP file bug fix,closed,https://github.com/cp2k/cp2k/pull/1002,Lu PP fix last droped line,[],2020-07-24T09:01:02Z,2020-07-24T09:44:21Z,2020-07-24T09:44:21Z,juerghutter,lu pp fix last droped line,0
,,,issue,1001.0,grid: Do not rely on assert side-effects,closed,https://github.com/cp2k/cp2k/pull/1001,Follow up to #1000.,[],2020-07-23T20:32:49Z,2020-07-23T21:04:20Z,2020-07-23T21:04:20Z,oschuett,follow,0
,,,issue,1000.0,NDEBUG: grid/collocate sample/driver code,closed,https://github.com/cp2k/cp2k/pull/1000,"Introduced GRID_COLLOCATE_ASSERT to substitute ""assert"" in order to avoid eliding side-effects (NDEBUG).",[],2020-07-23T07:45:18Z,2021-05-25T08:40:12Z,2020-07-23T10:04:11Z,hfp,introduced gridcollocateassert substitute assert order avoid eliding sideeffects ndebug,0
,,,issue,999.0,Enhance BSSE Documentation,closed,https://github.com/cp2k/cp2k/pull/999,"The input description of the BSSE section was not giving the information needed to understand it. Found the information in the forum and put it here for reference.

Tried to follow the guidelines, but since this is the first contribution to cp2k please let me know if I missed something.",[],2020-07-22T09:06:27Z,2020-07-22T09:58:34Z,2020-07-22T09:43:29Z,patrickmelix,input description bsse section giving information needed understand found information forum put reference tried follow guidelines since first contribution cpk please let know missed something,0
,,,issue,998.0,aobasis: Fix allocation of sphi in create_primitive_basis_set,closed,https://github.com/cp2k/cp2k/pull/998,,[],2020-07-21T20:30:38Z,2020-07-22T09:45:37Z,2020-07-22T09:45:37Z,oschuett,,0
,,,issue,997.0,fix access to uninitialized variable,closed,https://github.com/cp2k/cp2k/pull/997,related to #987,[],2020-07-21T17:43:27Z,2020-07-21T18:14:57Z,2020-07-21T18:14:57Z,pseewald,related,0
,,,issue,996.0,Allow non-ASCII characters,closed,https://github.com/cp2k/cp2k/pull/996,,[],2020-07-21T14:32:32Z,2020-08-10T15:05:27Z,2020-08-10T15:05:26Z,edditler,,0
,,,issue,995.0,RI-HFX: initialize libint independently of HFX,closed,https://github.com/cp2k/cp2k/pull/995,,[],2020-07-21T10:56:37Z,2020-07-21T15:14:24Z,2020-07-21T15:14:24Z,pseewald,,0
,,,issue,994.0,testing with valgrind and/or without optimizations,open,https://github.com/cp2k/cp2k/issues/994,"Is there any reason why we don't test automatically with valgrind anymore? If we accumulate memory issues due to missing testing it will get harder in the future to fix that. Also bugs related to uninitialized variables often don't show up in the testing but then cause segfaults on other systems depending on architecture/compiler.

Maybe we should also have a tester without optimizations (`-O0`) because access to uninitialized variables may be optimized away.",[],2020-07-21T10:05:55Z,2020-07-24T22:45:18Z,,pseewald,reason dont test automatically valgrind anymore accumulate memory issues due missing testing get harder future fix also bugs related uninitialized variables often dont show testing cause segfaults systems depending architecturecompiler maybe also tester without optimizations access uninitialized variables may optimized away,0
,,,issue,993.0,Various small refectorings to prepare for GPU acceleration of calculate_rho_elec,closed,https://github.com/cp2k/cp2k/pull/993,,[],2020-07-17T23:15:31Z,2020-07-18T17:14:18Z,2020-07-18T17:14:18Z,oschuett,,0
,,,issue,992.0,"toolchain: when install libxsmm1.14, Makefile:220: *** No Python interpreter found",closed,https://github.com/cp2k/cp2k/issues/992,"Dear all,
when install libxsmm1.14 using toolchain for CP2K, in the ""make.log"" file--""Makefile:220: *** No Python interpreter found""
I use CENTOS 8.2  and MKL.
`./install_cp2k_toolchain.sh -j 24 --no-check-certificate --with-openmpi --math-mode=mkl`
output:
`WARNING: (./install_cp2k_toolchain.sh, line 327) No MPI installation detected on your system. Ignore this message if you are using Cray Linux Environment
nvcc not found, disabling CUDA by default
Compiling with 24 processes.

==================== Finding GCC from system paths ====================
path to gcc is  /usr/bin/gcc
path to g++ is  /usr/bin/g++
path to gfortran is  /usr/bin/gfortran
Found include directory /usr/include
Found lib directory /usr/lib64
Step gcc took 0.00 seconds.

==================== Getting proc arch info using OpenBLAS tools ====================
OpenBLAS detected LIBCORE = haswell
OpenBLAS detected ARCH    = x86_64

==================== Installing CMake ====================
cmake-3.15.1 is already installed, skipping it.
Step cmake took 0.00 seconds.
Step valgrind took 0.00 seconds.
==================== Installing OpenMPI ====================
openmpi-4.0.1 is already installed, skipping it.
Step openmpi took 1.00 seconds.
Step reflapack took 0.00 seconds.

==================== Finding MKL from system paths ====================
MKLROOT is found to be /opt/intel2019up5/compilers_and_libraries_2019.5.281/linux/mkl
libm is found in ld search path
libdl is found in ld search path
Using MKL provided ScaLAPACK and BLACS
Step mkl took 0.00 seconds.

==================== Installing FFTW ====================
fftw-3.3.8 is already installed, skipping it.
Step fftw took 0.00 seconds.

==================== Installing spfft ====================
SpFFT-0.9.8 is already installed, skipping it.
Step spfft took 0.00 seconds.

==================== Installing LIBINT ====================
libint-2.6.0 is already installed, skipping it.
Step libint took 0.00 seconds.

==================== Installing LIBXC ====================
libxc-4.3.4 is already installed, skipping it.
Step libxc took 0.00 seconds.
Step libsmm took 0.00 seconds.

==================== Installing Libxsmm ====================
libxsmm-1.14.tar.gz is found
Installing from scratch into /home/sunlight/work/cp2k/cp2k-7.1.0/tools/toolchain/install/libxsmm-1.14
ERROR: (./scripts/install_libxsmm.sh, line 60) Non-zero exit code detected.`
",[],2020-07-15T23:29:27Z,2020-07-17T03:39:12Z,2020-07-17T03:39:11Z,sunlight905,dear install libxsmm using toolchain cpk makelog filemakefile python interpreter found use centos mkl installcpktoolchainsh j nocheckcertificate withopenmpi mathmodemkl output warning installcpktoolchainsh line mpi installation detected system ignore message using cray linux environment nvcc found disabling cuda default compiling processes finding gcc system paths path gcc usrbingcc path g usrbing path gfortran usrbingfortran found include directory usrinclude found lib directory usrlib step gcc took seconds getting proc arch info using openblas tools openblas detected libcore haswell openblas detected arch x installing cmake cmake already installed skipping step cmake took seconds step valgrind took seconds installing openmpi openmpi already installed skipping step openmpi took seconds step reflapack took seconds finding mkl system paths mklroot found optintelupcompilersandlibrarieslinuxmkl libm found ld search path libdl found ld search path using mkl provided scalapack blacs step mkl took seconds installing fftw fftw already installed skipping step fftw took seconds installing spfft spfft already installed skipping step spfft took seconds installing libint libint already installed skipping step libint took seconds installing libxc libxc already installed skipping step libxc took seconds step libsmm took seconds installing libxsmm libxsmmtargz found installing scratch homesunlightworkcpkcpktoolstoolchaininstalllibxsmm error scriptsinstalllibxsmmsh line nonzero exit code detected,0
,,,issue,991.0,Use raw Amber parameters for dihedrals,closed,https://github.com/cp2k/cp2k/pull/991,"Previously, Amber dihedral parameters were assigned in two steps:
1. Find all unique dihedral parameters in the topology. Uniqueness is
defined by combination of kinds of involved atoms
2. Walk along the full dihedral list and for every dihedral pick matching
set of parameters based on the kinds of corresponding atoms

This patch change this behavior to use dihedral parameter assignment
found in Amber parameter+topology file. It uses absolute atomic
indices instead of kinds and does not lead to ambiguity.

Possibly fix #984 

This is re-created PR #990 due to Github errors",[],2020-07-15T16:01:57Z,2020-09-11T12:30:38Z,2020-09-11T12:30:16Z,vamironov,previously amber dihedral parameters assigned two steps find unique dihedral parameters topology uniqueness defined combination kinds involved atoms walk along full dihedral list every dihedral pick matching set parameters based kinds corresponding atoms patch change behavior use dihedral parameter assignment found amber parametertopology file uses absolute atomic indices instead kinds lead ambiguity possibly fix recreated pr due github errors,0
